bannerid;banname;bandesc;filetype;url;width;height;bantype;person_tag
33438;41a642;fe13d6;1;289e9c;160;600;1;60,81
33418;9ff15e;fe13d6;3;b62e57;160;600;1;83,84
33366;cb59fd;fe13d6;1;068517;300;600;1;189,83
33367;c54b32;fe13d6;1;1dd9c2;160;600;1;189,83
33368;d82ff7;fe13d6;1;b11c5d;300;250;1;189,83
33369;3fdaee;fe13d6;1;ffa923;300;600;1;189,83
33370;a3cdab;fe13d6;1;2b94cc;160;600;1;189,83
33371;5d24bf;fe13d6;1;867d08;300;250;1;189,83
33372;94808f;fe13d6;1;04dba0;300;600;1;25,26,81
33373;3a67ef;fe13d6;1;f29073;160;600;1;25,26,81
33374;71ff62;fe13d6;1;8250f8;300;250;1;25,26,81
33375;6d7519;fe13d6;1;66f2b3;300;600;1;29,81
33376;237a8e;fe13d6;1;8db753;160;600;1;29,81
33377;b7e3a0;fe13d6;1;e000f7;300;250;1;29,81
33378;5165b7;fe13d6;1;389d26;300;600;1;4,9,81
33379;f9370c;fe13d6;1;7f05ae;160;600;1;4,9,81
33380;d1e29e;fe13d6;1;740364;300;250;1;4,81
33412;48a026;fe13d6;1;31f25a;300;600;1;81,89,90
33413;6cc5b3;fe13d6;1;4875be;160;600;1;81,89,90
33414;c33a5e;fe13d6;1;33f75b;300;250;1;81,89,90
33415;fdedce;fe13d6;1;1fc929;300;600;1;64,81
33416;c988b6;fe13d6;1;4d20f6;160;600;1;64,81
33417;4ccaba;fe13d6;1;2e4c9d;300;250;1;64,81
33430;94808f;fe13d6;1;484e08;300;600;1;189,83
33431;35e57a;fe13d6;1;dabb66;160;600;1;189,83
33432;cf3721;fe13d6;1;9552da;300;250;1;189,83
33435;04f7c3;fe13d6;1;7cd1ea;300;600;1;29,81
33437;365a9e;fe13d6;1;d72ce3;160;600;1;29,81
33439;f4f14d;fe13d6;1;a98990;300;250;1;29,81
33441;378327;fe13d6;1;dabb20;300;600;1;189,83
33442;ab730c;fe13d6;1;41d449;160;600;1;189,83
33453;f31dfc;fe13d6;1;2e4c9d;300;600;1;
33381;0a100a;fe13d6;1;51a4c8;300;250;1;76,81
33382;4705ea;fe13d6;1;51a4c8;160;600;1;
33383;683fe5;fe13d6;1;51a4c8;300;600;1;
33385;9446b8;fe13d6;1;51a4c8;980;90;1;
33386;b15d5d;fe13d6;1;51a4c8;728;90;1;
33395;a0c934;fe13d6;2;2ebaac;160;600;1;9,82
33396;2e2293;fe13d6;2;2ebaac;980;90;1;9,82
33397;2d864b;fe13d6;2;2ebaac;300;600;1;9,82
33398;b15d5d;fe13d6;1;51a4c8;728;90;1;76,81
33399;4705ea;fe13d6;1;51a4c8;160;600;1;76,81
33400;683fe5;fe13d6;1;51a4c8;300;600;1;76,81
33401;0a100a;fe13d6;1;51a4c8;300;250;1;76,81
33402;9446b8;fe13d6;1;51a4c8;980;90;1;76,81
33419;d07ab2;fe13d6;1;80a553;980;90;1;69,81
33420;046bcb;fe13d6;1;4ead72;980;90;1;69,81
33421;9b5b2a;fe13d6;1;9b8878;300;250;1;69,81
33422;405533;fe13d6;1;25ba15;300;600;1;69,81
33424;dcbd12;fe13d6;3;dee92e;300;250;1;60,81
33425;ab1856;fe13d6;3;dee92e;300;600;1;60,81
33426;bbad89;fe13d6;3;dee92e;980;90;1;60,81
33443;5efc73;fe13d6;1;1243ba;980;90;1;69,81
33444;f850de;fe13d6;1;ed4a85;300;250;1;69,81
33445;fcb316;fe13d6;3;19b935;300;250;1;60,81
33446;88cfc9;fe13d6;1;8c0a63;980;90;1;60,81
33447;7c0ee0;fe13d6;1;31840d;300;600;1;69,81
33450;2353c2;fe13d6;1;7818f3;300;600;1;26,81
33451;bf3596;fe13d6;1;7818f3;980;90;1;21,81
33454;67c831;fe13d6;1;8c5643;980;90;1;69,81
33455;10fdf0;fe13d6;1;38d97c;300;250;1;69,81
33456;51da36;fe13d6;1;0c7476;300;600;1;69,81
33535;9e6885;fe13d6;2;1a547a;980;90;1;60,81
33536;94808f;fe13d6;2;1a547a;300;600;1;60,81
33537;6a4c4d;fe13d6;2;1a547a;160;600;1;60,81
33538;e9ab62;fe13d6;2;1a547a;300;250;1;60,81
33496;09d28e;fe13d6;3;99eada;980;90;1;9,82
33497;9aae18;fe13d6;3;99eada;728;90;1;9,82
33499;07eb3a;fe13d6;3;99eada;300;250;1;9,82
33501;3ca454;fe13d6;3;99eada;160;600;1;9
33504;7751a1;fe13d6;3;99eada;300;600;1;9,82
33457;80ff46;fe13d6;3;5e7b38;160;600;1;65,81
33478;7e45d2;fe13d6;1;94a5ae;300;250;1;
33519;6b0f66;fe13d6;1;94a5ae;300;250;1;
33539;9deeaa;fe13d6;2;2ac98d;980;90;1;60,81
33540;453c5b;fe13d6;2;2ac98d;300;600;1;60,81
33541;28f62c;fe13d6;2;2ac98d;300;250;1;60,81
33542;8db3b6;fe13d6;2;2ac98d;980;90;1;60,81
33544;60b4a0;fe13d6;2;2ac98d;300;600;1;60,81
33546;c82f79;fe13d6;2;2ac98d;300;250;1;60,81
33547;288b18;fe13d6;2;2ac98d;300;600;1;60,81
33548;d976fb;fe13d6;2;2ac98d;980;90;1;60,81
33549;f7b678;fe13d6;2;2ac98d;300;250;1;60,81
33551;964137;fe13d6;1;da0d90;300;250;1;81,93
33552;964137;fe13d6;1;0d48d7;300;600;1;81,93
33553;964137;fe13d6;1;0d48d7;728;90;1;81,93
33554;964137;fe13d6;1;0d48d7;980;90;1;81,93
33555;964137;fe13d6;1;da0d90;300;250;1;81,93
33556;964137;fe13d6;1;0d48d7;980;90;1;81,93
33557;964137;fe13d6;1;0d48d7;728;90;1;81,93
33558;964137;fe13d6;1;0d48d7;300;600;1;26,81,89,93
33559;964137;fe13d6;1;0d48d7;300;600;1;81,93
33563;964137;fe13d6;1;0d48d7;300;250;1;81,93
33564;964137;fe13d6;1;a023fe;300;600;1;81,93
33565;964137;fe13d6;1;a023fe;728;90;1;81,93
33566;964137;fe13d6;1;a023fe;980;90;1;81,93
33567;964137;fe13d6;1;0d48d7;300;250;1;81,93
33568;964137;fe13d6;1;a023fe;980;90;1;81,93
33569;964137;fe13d6;1;a023fe;728;90;1;81,93
33570;964137;fe13d6;1;a023fe;300;600;1;81,93
33458;106f81;fe13d6;1;b20b83;300;600;1;81,89,90
33459;5ad76c;fe13d6;1;14572b;160;600;1;81,89,90
33460;87f6c3;fe13d6;1;8a7f36;300;250;1;81,89,90
33461;58637f;fe13d6;1;883a3f;160;600;1;1,81
33462;ee91ad;fe13d6;1;c3e594;300;600;1;1,81,89
33463;80d964;fe13d6;1;be0375;300;250;1;81,89,90
33464;b2156d;fe13d6;1;9b7ef7;300;600;1;21,81,89,90
33465;920125;fe13d6;1;5bf6b1;160;600;1;21,81,89
33466;56ea72;fe13d6;1;0a23c8;300;250;1;21,81,89
33467;5ba07c;fe13d6;1;e98c4b;300;250;1;27,81
33468;2d72ec;fe13d6;1;c7d255;300;600;1;27,81,89
33469;326db3;fe13d6;1;87a8b8;160;600;1;27,81,89
33470;c949cf;fe13d6;1;e2f1aa;300;600;1;4,82
33471;c949cf;fe13d6;1;a62873;300;250;1;4,82
33472;2339d9;fe13d6;1;2c875c;160;600;1;4,82
33476;393e05;fe13d6;1;10d4a6;300;600;1;2,82
33477;b3dad4;fe13d6;1;621b01;160;600;1;
33498;b993bc;fe13d6;1;344643;300;600;1;81,89,90
33500;3283e6;fe13d6;1;e44162;160;600;1;81,89,90
33502;91bdb2;fe13d6;1;16d72d;300;250;1;81,89,90
33503;06dc0a;fe13d6;1;65ee77;160;600;1;189,83
33505;9f142b;fe13d6;1;6304a9;300;600;1;189,83
33506;8cd82a;fe13d6;1;2df6ba;300;250;1;
33507;b78436;fe13d6;1;c07a1d;160;600;1;
33510;61e087;fe13d6;1;fc5a16;300;600;1;28,81
33511;0f8247;fe13d6;1;62af52;160;600;1;28,81
33512;a47441;fe13d6;1;ecf04a;300;250;1;28,81
33513;64dbc3;fe13d6;1;fcb750;300;600;1;81,95
33514;87fb71;fe13d6;1;510cf1;160;600;1;81,95
33515;a3b5b3;fe13d6;1;e3df20;300;250;1;81,95
33516;28f008;fe13d6;1;19af3e;300;600;1;25,81
33517;4bd90d;fe13d6;1;0a8c64;160;600;1;25,81
33518;f9b0ad;fe13d6;1;ee9c69;300;250;1;25,81
33473;6270a3;fe13d6;1;1570dd;300;250;1;6,83
33474;6270a3;fe13d6;1;1570dd;300;600;1;6,83
33475;8021f7;fe13d6;1;2b081c;300;250;1;N/A
33479;1b19d6;fe13d6;2;e4c51a;980;90;1;60,81
33480;94808f;fe13d6;2;e4c51a;300;600;1;60,81
33481;41a642;fe13d6;2;e4c51a;160;600;1;60,81
33482;4a48f3;fe13d6;2;e4c51a;300;250;1;60,81
33483;1b19d6;fe13d6;2;3b059c;980;90;1;60,81
33484;41a642;fe13d6;2;3b059c;160;600;1;60,81
33485;94808f;fe13d6;2;3b059c;300;600;1;60,81
33486;4a48f3;fe13d6;2;3b059c;300;250;1;60,81
33487;1b19d6;fe13d6;3;8b14f1;980;90;1;60,81
33488;41a642;fe13d6;3;8b14f1;160;600;1;60,81
33489;94808f;fe13d6;3;8b14f1;300;600;1;60,81
33490;4a48f3;fe13d6;3;8b14f1;300;250;1;60,81
33491;c8afdb;fe13d6;1;cea187;300;600;1;N/A
33492;b2a11d;fe13d6;3;2f9a2f;980;90;1;60,81
33493;21848c;fe13d6;3;2f9a2f;160;600;1;60,81
33494;51dec1;fe13d6;3;2f9a2f;300;250;1;60,81
33495;c1283a;fe13d6;3;2f9a2f;300;600;1;60,81
33508;db225f;fe13d6;1;2371cb;300;600;1;28,81
33509;043fc7;fe13d6;1;2371cb;980;90;1;28,81
33520;6270a3;fe13d6;1;1570dd;300;600;1;6,83
33521;6270a3;fe13d6;1;1570dd;300;250;1;6,83
33522;ad97bf;fe13d6;1;f39ee4;300;600;1;60,81
33523;1de416;fe13d6;1;baefd1;300;600;1;60,81
33524;aac5b2;fe13d6;1;7703da;300;600;1;60,81
33525;54c3e0;fe13d6;1;7a6fe4;300;600;1;60,81
33526;0d760d;fe13d6;1;62893a;300;600;1;81,90
33527;747796;fe13d6;1;cbe361;300;250;1;60,81
33528;5ca74a;fe13d6;1;0e75fa;300;250;1;60,81
33529;ebb019;fe13d6;2;2e3048;980;90;1;60,81
33530;94808f;fe13d6;2;2e3048;300;600;1;60,81
33531;41a642;fe13d6;2;2e3048;160;600;1;60,81
33532;4a48f3;fe13d6;2;2e3048;300;250;1;60,81
33533;5ec25f;fe13d6;1;1d5af3;300;250;1;60,81
33534;04a7b0;fe13d6;1;48696c;300;250;1;60,81
33543;c86c0e;fe13d6;1;0b150a;300;250;1;6,83
33545;f4bdf1;fe13d6;1;a0448b;300;600;1;65,81
33550;6a51b7;fe13d6;1;175810;300;600;1;65,81
33560;f15631;fe13d6;1;05995f;300;250;1;
33561;94808f;fe13d6;2;60f709;300;600;1;81,90,91
33562;4a48f3;fe13d6;2;60f709;300;250;1;81,90,91
33571;491ec0;fe13d6;1;175810;160;600;1;65,81
33572;c01ad6;fe13d6;1;256487;300;600;1;81,87
33573;8d05b8;fe13d6;2;659794;300;250;1;60,81
33574;299709;fe13d6;2;659794;300;600;1;60,81
33577;a7128f;fe13d6;2;659794;980;90;1;60,81
33582;41a642;fe13d6;1;443766;160;600;1;9,82
33583;94808f;fe13d6;1;443766;300;600;1;9,82
33584;1b19d6;fe13d6;1;443766;980;90;1;9,81
33585;4a48f3;fe13d6;1;443766;300;250;1;9,81
33594;48a72c;fe13d6;2;659794;980;90;1;N/A
33595;4eb5b9;fe13d6;2;8a34e5;300;600;1;N/A
33598;269fae;fe13d6;2;2ebaac;300;250;1;N/A
33600;be0663;fe13d6;2;2ebaac;300;250;1;N/A
33601;5f508f;fe13d6;1;046cb8;160;600;1;81,87
33602;5f508f;fe13d6;1;046cb8;300;600;1;82,87
33603;5f508f;fe13d6;1;046cb8;980;90;1;81,87
33604;5f508f;fe13d6;1;046cb8;300;250;1;9,82,87
33642;39d6c5;fe13d6;3;224dce;300;250;1;69,81
33654;48a72c;fe13d6;2;2ebaac;980;90;1;N/A
33655;2fa52e;fe13d6;2;2ebaac;980;90;1;N/A
33671;2105f2;fe13d6;3;224dce;300;600;1;69,81
33674;b75449;fe13d6;3;224dce;160;600;1;69,81
33682;193098;fe13d6;3;1a547a;300;600;1;N/A
33688;1b19d6;fe13d6;3;224dce;980;90;1;69,81
33660;1df86f;fe13d6;1;3e38c9;300;600;1;81,91
33665;51dec1;fe13d6;3;4bc568;300;250;1;81,91
33666;d3e65c;fe13d6;3;4bc568;300;600;1;81,91
33667;b2a11d;fe13d6;3;4bc568;980;90;1;81,91
33646;cec86f;fe13d6;1;94a5ae;300;250;1;
33597;21648b;fe13d6;3;12df2a;160;600;1;81,87
33599;43f626;fe13d6;3;2b1de2;160;600;1;81,87
33637;8c8088;fe13d6;1;90139e;300;600;1;81
33638;8af72b;fe13d6;1;f888e4;300;250;1;72,81
33663;e83b82;fe13d6;1;a0a85d;300;600;1;60,81
33588;914a38;fe13d6;2;2ebaac;160;600;1;9,82
33589;909f57;fe13d6;2;2ebaac;300;250;1;9,82
33591;a2f92e;fe13d6;2;2ebaac;980;90;1;9,82
33605;b1842a;fe13d6;2;2ebaac;300;600;1;9,82
33606;58d565;fe13d6;2;2ebaac;300;600;1;9,82
33607;da52a1;fe13d6;2;2ebaac;980;90;1;9,82
33608;0d0e36;fe13d6;2;2ebaac;300;250;1;9,82
33609;8e6efb;fe13d6;2;2ebaac;160;600;1;9,82
33448;1b19d6;fe13d6;1;733fd0;980;90;1;81,93
33449;94808f;fe13d6;1;733fd0;300;600;1;81,93
33452;41a642;fe13d6;1;733fd0;160;600;1;81,93
33596;7544fa;fe13d6;1;b035b3;300;250;1;N/A
33647;94808f;fe13d6;2;b035b3;300;600;1;N/A
33683;7544fa;fe13d6;3;166638;300;250;1;N/A
33685;3fccf3;fe13d6;3;166638;300;250;1;N/A
33691;af9158;fe13d6;2;2ac98d;300;600;1;60,81
33692;b8a5dd;fe13d6;2;2ac98d;300;250;1;60,81
33693;f0105a;fe13d6;2;2ac98d;980;90;1;60,81
33694;ab5073;fe13d6;2;2ac98d;980;90;1;60,81
33695;3439dd;fe13d6;2;2ac98d;300;600;1;60,81
33696;580f12;fe13d6;2;2ac98d;300;250;1;60,81
33697;0853ef;fe13d6;2;2ac98d;300;250;1;60,81
33698;f9c60d;fe13d6;2;2ac98d;300;600;1;60,81
33699;867d7e;fe13d6;2;2ac98d;980;90;1;60,81
33612;649d08;fe13d6;1;d104e8;160;600;1;189,83
33614;7383ea;fe13d6;1;78d351;300;600;1;189,83
33616;b00333;fe13d6;1;13db45;300;250;1;
33619;70fd5a;fe13d6;1;b309bb;300;600;1;
33621;90a1ad;fe13d6;1;cafd8f;160;600;1;
33635;99af3b;fe13d6;1;7d78a8;160;600;1;23,81
33636;74d4a5;fe13d6;1;c39203;300;250;1;23,81
33639;8914d2;fe13d6;1;bdfffb;160;600;1;1,81
33640;97b9e1;fe13d6;1;4637fc;300;250;1;1,81
33643;61b125;fe13d6;1;399eca;300;600;1;1,81
33651;7453db;fe13d6;1;ebead2;300;600;1;29,81
33652;c1265d;fe13d6;1;053f2d;160;600;1;29,81
33653;98a2ab;fe13d6;1;f0b93c;300;250;1;29,81
33658;378327;fe13d6;1;dabb20;300;600;1;189,83
33575;4e8803;fe13d6;1;7c886e;980;90;1;81,87
33576;aef9c4;fe13d6;1;7c886e;160;600;1;81,87
33578;3a4e06;fe13d6;1;16d13a;300;250;1;81,93
33579;94808f;fe13d6;1;b55821;300;600;1;2,5,81
33580;4a48f3;fe13d6;1;b55821;300;250;1;2,5,81
33581;2b0ac7;fe13d6;1;b55821;728;90;1;2,5,81
33586;94808f;fe13d6;1;63c44a;300;600;1;21,81
33587;39bde3;fe13d6;2;2ebaac;300;250;1;9,82,87
33590;4a48f3;fe13d6;1;e448eb;300;250;1;2,82
33592;94808f;fe13d6;1;e448eb;300;600;1;2,82
33593;2b0ac7;fe13d6;1;e448eb;728;90;1;2,82
33610;94808f;fe13d6;1;7c4836;300;600;1;2,82
33611;4a48f3;fe13d6;1;7c4836;300;250;1;2,82
33613;2b0ac7;fe13d6;1;7c4836;728;90;1;2,82
33615;94808f;fe13d6;1;4fdfbc;300;600;1;N/A
33617;94808f;fe13d6;1;4fdfbc;300;600;1;2,82
33618;4a48f3;fe13d6;1;4fdfbc;300;250;1;2,82
33620;2b0ac7;fe13d6;1;4fdfbc;728;90;1;2,82
33622;19536c;fe13d6;1;d4f531;300;600;1;22,23,81
33623;94808f;fe13d6;1;02a384;300;600;1;3,6,81
33624;3e59fd;fe13d6;1;3cca5c;160;600;1;22,23,81
33625;1f59b3;fe13d6;2;1121e1;300;600;1;60,81
33626;4a48f3;fe13d6;1;02a384;300;250;1;3,6,81
33627;4a48f3;fe13d6;2;3f6dfa;300;250;1;60,81
33628;fd7ad5;fe13d6;1;222076;300;250;1;23,81
33629;41a642;fe13d6;2;3f6dfa;160;600;1;60,81
33630;41a642;fe13d6;2;1121e1;160;600;1;60,81
33631;1b19d6;fe13d6;2;3f6dfa;980;90;1;60,81
33632;94808f;fe13d6;2;3f6dfa;300;600;1;60,81
33633;2353c2;fe13d6;1;7818f3;300;600;1;21,81
33634;bf3596;fe13d6;1;7818f3;980;90;1;26,81
33641;75f05a;fe13d6;1;175810;300;250;1;65,81
33644;94808f;fe13d6;1;f64c9a;300;600;1;60,81
33645;1b19d6;fe13d6;1;f64c9a;980;90;1;60,81
33648;4e2284;fe13d6;1;ba489e;300;600;1;26,81
33649;4e2284;fe13d6;1;ba489e;300;250;1;26,81
33650;f3471e;fe13d6;1;ba489e;980;90;1;26,81
33656;e4824c;fe13d6;1;7c886e;300;600;1;81,87
33657;07f291;fe13d6;1;7c886e;300;250;1;81,87
33659;4201c9;fe13d6;1;3a88ae;160;600;1;65,81
33661;e6bcd2;fe13d6;1;a0448b;300;250;1;65,81
33662;8d0a2d;fe13d6;1;175810;980;90;1;65,81
33664;3e66ba;fe13d6;1;364a48;300;250;1;60,81
33668;4a48f3;fe13d6;2;1121e1;300;250;1;60,81
33669;1b19d6;fe13d6;2;1a547a;980;90;1;60,81
33670;94808f;fe13d6;2;1a547a;300;600;1;60,81
33672;41a642;fe13d6;2;1a547a;160;600;1;60,81
33673;4a48f3;fe13d6;2;1a547a;300;250;1;60,81
33679;28879f;fe13d6;1;364a48;300;600;1;60,81
33680;1b19d6;fe13d6;3;8fe074;980;90;1;81,90,91
33681;07f291;fe13d6;1;7c886e;300;250;1;81,87
33684;1c96fe;fe13d6;1;cee724;300;250;1;81,87
33686;e96863;fe13d6;2;1121e1;980;90;1;60,81
33687;2b0ac7;fe13d6;2;054ca3;728;90;1;60,81
33689;1021f6;fe13d6;2;364a48;300;600;1;60,81
33690;e85be6;fe13d6;2;364a48;300;250;1;60,81
33704;647141;fe13d6;2;ef3b73;300;250;2;N/A
33706;134efa;fe13d6;2;ef3b73;300;250;2;N/A
33707;d256a8;fe13d6;2;1a547a;160;600;1;N/A
33708;b08a59;fe13d6;3;a023fe;728;90;1;N/A
33714;48a72c;fe13d6;2;2ebaac;980;90;1;N/A
33726;fd90df;fe13d6;1;f0330f;980;90;1;60,81
33804;aae9a8;fe13d6;1;26fbf2;980;90;1;60,81
33805;281f32;fe13d6;1;75c54a;728;90;1;60,81
33806;8afd36;fe13d6;1;386890;300;600;1;60,81
33807;d8ba7d;fe13d6;1;e680c9;300;250;1;60,81
33808;d696c4;fe13d6;1;863bca;160;600;1;60,81
33820;9ceae0;fe13d6;3;f4d746;300;250;1;36,81
33821;52aae8;fe13d6;3;f4d746;980;90;1;36,81
33822;41a642;fe13d6;3;f4d746;160;600;1;36,81
33823;c1283a;fe13d6;3;f4d746;300;600;1;36,81
33824;8b656a;fe13d6;3;ca1b9b;300;250;1;69,81
33718;62a45d;fe13d6;1;ba489e;980;90;1;N/A
33727;58dc41;fe13d6;3;224dce;980;90;1;
33800;23b53c;fe13d6;1;bf46b3;300;250;2;N/A
33802;112594;fe13d6;2;850630;980;90;1;N/A
33700;1b19d6;fe13d6;1;34e40f;980;90;1;81,87,91
33701;2b0ac7;fe13d6;1;34e40f;728;90;1;81,87,91
33702;41a642;fe13d6;1;34e40f;160;600;1;81,87
33703;4a48f3;fe13d6;1;34e40f;300;250;1;81,87
33705;94808f;fe13d6;1;34e40f;300;600;1;9,82
33757;1b19d6;fe13d6;2;e389a8;980;90;1;83,84
33759;94808f;fe13d6;2;e389a8;300;600;1;83,84
33760;4a48f3;fe13d6;2;e389a8;300;250;1;83,84
33736;9e6885;fe13d6;2;9cc128;980;90;1;60,81
33738;7f2a1f;fe13d6;2;9cc128;300;600;1;60,81
33740;6a4c4d;fe13d6;2;9cc128;160;600;1;60,81
33741;e9ab62;fe13d6;2;9cc128;300;250;1;60,81
33749;f82494;fe13d6;1;cd96b0;300;600;1;76,81
33751;d6aa84;fe13d6;2;cd96b0;300;250;1;76,81
33721;85af68;fe13d6;2;a84a0f;980;90;1;60,81
33722;ce5fac;fe13d6;2;a84a0f;300;250;1;60,81
33728;7af16e;fe13d6;2;a84a0f;300;600;1;60,81
33761;619dd0;fe13d6;2;a84a0f;160;600;1;60,81
33770;66a12e;fe13d6;2;a84a0f;728;90;1;60,81
33723;006dfa;fe13d6;1;eee921;300;600;1;29,81
33724;c7df8b;fe13d6;1;74dbfd;160;600;1;29,81
33725;129cfc;fe13d6;1;957e29;300;250;1;29,81
33735;546a2a;fe13d6;1;7dd673;300;600;1;189,83
33737;03040a;fe13d6;1;e75821;160;600;1;189,83
33754;36940b;fe13d6;1;60a34b;300;600;1;26,81
33755;f466cc;fe13d6;1;dcc48e;160;600;1;26,81
33758;fefd5e;fe13d6;1;2e68f9;160;600;1;22,81
33769;5b6a25;fe13d6;1;c4d414;300;600;1;2,82
33775;5eca5c;fe13d6;1;30accc;160;600;1;2,82
33776;ba2f5c;fe13d6;1;1f54ae;300;250;1;2,82
33777;ece456;fe13d6;1;8f45d5;300;600;1;2,82
33778;34a590;fe13d6;1;c916ae;160;600;1;2,82
33780;4b9ff2;fe13d6;1;06089a;300;250;1;2,82
33787;f50b73;fe13d6;1;44b7a5;300;600;1;2,82
33788;c83c0e;fe13d6;1;7f295e;160;600;1;2,82
33789;b760c3;fe13d6;1;3c5f89;300;250;1;2,82
33798;0fcd4b;fe13d6;1;9ad43f;300;250;1;189,83
33799;7d5e9e;fe13d6;1;eef85c;160;600;1;189,83
33801;e15f6f;fe13d6;1;9bc847;300;600;1;189,83
33811;2a2b6b;fe13d6;1;cc5f30;300;600;1;5,83
33812;5ad617;fe13d6;1;de816a;160;600;1;5,83
33813;e0adc1;fe13d6;1;f4a08f;300;600;1;29,81
33814;692961;fe13d6;1;240ba3;160;600;1;29,81
33815;29f639;fe13d6;1;97d325;300;250;1;29,81
33816;6fdfee;fe13d6;1;fd2e7d;160;600;1;26,81
33817;6f9400;fe13d6;1;7f81c1;300;250;1;26,81
33818;6fdfee;fe13d6;1;fd2e7d;160;600;1;26,81
33744;2fa82d;fe13d6;1;d96eef;300;600;1;26,81
33709;94808f;fe13d6;3;8b97e7;300;600;1;60,81
33710;1b19d6;fe13d6;3;8b97e7;980;90;1;60,81
33711;2b0ac7;fe13d6;3;8b97e7;728;90;1;60,81
33712;4a48f3;fe13d6;3;8b97e7;300;250;1;60,81
33713;41a642;fe13d6;3;8b97e7;160;600;1;60,81
33715;2b0ac7;fe13d6;3;8b97e7;728;90;1;60,81
33716;1b19d6;fe13d6;3;8b97e7;980;90;1;60,81
33717;4a48f3;fe13d6;3;8b97e7;300;250;1;60,81
33719;41a642;fe13d6;3;8b97e7;160;600;1;60,81
33720;94808f;fe13d6;3;8b97e7;300;600;1;60,81
33729;1b19d6;fe13d6;2;6fcab8;980;90;1;60,81
33730;94808f;fe13d6;3;9e5af1;300;600;1;76,81
33731;cf46f5;fe13d6;2;6fcab8;300;600;1;60,81
33732;4a48f3;fe13d6;2;6fcab8;300;250;1;60,81
33733;41a642;fe13d6;2;6fcab8;160;600;1;60,81
33734;6c2e53;fe13d6;2;eb0ff0;980;90;1;N/A
33739;6c2e53;fe13d6;2;eb0ff0;728;90;1;N/A
33742;6c2e53;fe13d6;2;eb0ff0;300;250;1;N/A
33743;94808f;fe13d6;2;1a547a;300;600;1;60,81
33745;b2a11d;fe13d6;2;1a547a;980;90;1;60,81
33746;21848c;fe13d6;2;1a547a;160;600;1;60,81
33747;6c2e53;fe13d6;2;eb0ff0;160;600;1;N/A
33748;51dec1;fe13d6;2;1a547a;300;250;1;60,81
33750;6c2e53;fe13d6;2;eb0ff0;300;600;1;
33752;c1b00c;fe13d6;1;f4c064;300;600;1;26,81
33753;e8e36a;fe13d6;1;5b91e3;160;600;1;26,81
33756;0c555b;fe13d6;1;9028f1;300;600;1;22,81
33762;d696c4;fe13d6;3;851d54;160;600;1;60,81
33763;cced79;fe13d6;1;850630;980;90;1;81,90,91
33764;d8ba7d;fe13d6;3;851d54;300;250;1;69,81
33765;149c4a;fe13d6;1;850630;300;600;1;81,90,91
33766;a03c82;fe13d6;1;850630;160;600;1;81,90,91
33767;2c36df;fe13d6;3;851d54;300;600;1;69,81
33768;3cc227;fe13d6;1;850630;300;250;1;81,90,91
33771;c1283a;fe13d6;2;2e3048;300;600;1;60,81
33772;ebb019;fe13d6;2;2e3048;980;90;1;60,81
33773;42959d;fe13d6;2;2e3048;160;600;1;60,81
33774;315c59;fe13d6;2;2e3048;300;250;1;60,81
33779;94808f;fe13d6;3;3f6dfa;300;600;1;60,81
33781;1b19d6;fe13d6;3;3f6dfa;980;90;1;60,81
33782;68beb6;fe13d6;3;851d54;160;600;1;65,81
33783;41a642;fe13d6;3;3f6dfa;160;600;1;60,81
33784;4a48f3;fe13d6;3;3f6dfa;300;250;1;60,81
33785;45e653;fe13d6;3;851d54;300;250;1;65,81
33786;08b50d;fe13d6;3;851d54;300;600;1;65,81
33790;1b19d6;fe13d6;3;851d54;980;90;1;65,81
33791;315c59;fe13d6;2;bf46b3;300;250;1;60,81
33792;329068;fe13d6;3;851d54;980;90;1;65,81
33793;315c59;fe13d6;2;bf46b3;300;250;1;60,81
33803;d8ba7d;fe13d6;3;9e5af1;300;250;1;76,81
33809;552474;fe13d6;3;fa0530;980;90;1;76,81
33836;8afd36;fe13d6;1;1b9c2a;300;600;1;60,81
33837;aae9a8;fe13d6;1;11b46c;980;90;1;60,81
33838;d8ba7d;fe13d6;1;e9003e;300;250;1;60,81
33839;281f32;fe13d6;1;57ac7a;728;90;1;60,81
33840;d696c4;fe13d6;1;720635;160;600;1;60,81
33851;f619fd;fe13d6;2;d276b7;300;250;1;60,81
33819;27d4ef;fe13d6;2;1c82f7;300;250;1;73,81
33849;4a48f3;fe13d6;2;7e0666;300;250;1;28,81
33850;d86cc9;fe13d6;2;7e0666;300;250;1;28,81
33829;4a48f3;fe13d6;3;7bf9ef;300;250;2;55,58,81
33830;1b19d6;fe13d6;3;7bf9ef;980;90;2;55,58,81
33831;fe8543;fe13d6;3;7bf9ef;300;600;2;55,58,81
33861;0f434c;fe13d6;1;0c101e;300;250;1;
33874;41a642;fe13d6;3;635daa;160;600;1;60,81
33875;4a48f3;fe13d6;3;635daa;300;250;1;60,81
33876;94808f;fe13d6;3;635daa;300;600;1;60,81
33877;1b19d6;fe13d6;3;635daa;980;90;1;60,81
33886;f55d98;fe13d6;1;ffe093;300;600;1;9,82,87
33862;93b3b8;fe13d6;3;e71920;300;250;1;38,81
33863;94808f;fe13d6;3;e71920;300;600;1;38,81
33864;97b25b;fe13d6;3;e71920;980;90;1;
33865;94808f;fe13d6;1;a52873;300;600;1;76,81
